shotNO,time,type,nel,B,Pech,Pnbi-tan,Pinput,Prad,Prad_over_Pinput,Wp,beta,Rax,rax_vmec,a99,D/(H+D),CIII,CIV,OV,OVI,FeXVI,Ip,Isat@7L,SDLloop_dPhi,SDLloop_dPhi_ext,SDLloop_dTheta
174739,7.2403,0,10.67887,-2.75,0.0,-2.651495,-2.651495,100.987598,,-0.002028,-0.00206,3.6,3.643148,0.708049,0.976768,1.650313,0.054209,0.034421,0.076373,0.0005,0.015193,0.004649,5.9e-05,5e-05,0.071833
174739,7.2503,0,9.175289,-2.75,0.0,-2.657198,-2.657198,102.468206,,-0.002,-0.002032,3.6,3.640085,0.713703,0.946984,1.658106,0.044998,0.044239,0.075422,0.0005,0.014757,0.004639,5.9e-05,5e-05,0.071939
174739,7.2603,0,7.671709,-2.75,0.0,-2.657643,-2.657643,104.076559,,-0.002041,-0.002074,3.6,3.637022,0.719358,0.921608,1.687427,0.051442,0.026433,0.072966,0.000512,0.01201,0.004639,5.9e-05,5e-05,0.071048
174739,7.2703,0,7.077822,-2.75,0.0,-2.644038,-2.644038,102.021557,,-0.002187,-0.002222,3.6,3.647232,0.724609,0.907564,1.688231,0.052653,0.036801,0.075154,0.000888,0.010939,0.004632,5.9e-05,5e-05,0.072367
174739,7.2803,0,8.249813,-2.75,0.0,-2.670869,-2.670869,101.841743,,-0.002161,-0.002195,3.6,3.683208,0.729078,0.89352,1.686546,0.0479,0.024125,0.076885,0.000473,0.007453,0.004613,5.9e-05,5e-05,0.072188
174739,7.2903,0,9.421804,-2.75,0.0,-2.662071,-2.662071,100.819777,,-0.002111,-0.002145,3.6,3.719184,0.733546,0.884421,1.704641,0.047939,0.031415,0.076454,-0.000373,0.005676,0.004613,5.9e-05,5e-05,0.07418
174739,7.3003,0,10.567273,-2.75,0.0,-2.671615,-2.671615,103.13767,,-0.002023,-0.002055,3.6,3.754441,0.737935,0.876717,1.719152,0.049188,0.03202,0.078266,0.000527,0.002256,0.004613,5.9e-05,5e-05,0.073883
174739,7.3103,0,9.087138,-2.75,0.0,-2.66476,-2.66476,104.321163,,-0.001979,-0.00201,3.6,3.718573,0.734477,0.885599,1.728167,0.048785,0.035567,0.080295,0.001358,-0.000337,0.004632,5.9e-05,5e-05,0.075514
174739,7.3203,0,7.607004,-2.75,0.0,-2.648475,-2.648475,103.744848,,-0.002017,-0.002049,3.6,3.682705,0.731019,0.937131,1.756491,0.048366,0.025199,0.076885,1.5e-05,-0.004058,0.004613,5.9e-05,5e-05,0.076828
174739,7.3303,0,6.126869,-2.75,0.0,-2.685955,-2.685955,103.453075,,-0.002095,-0.002128,3.6,3.646837,0.727561,0.988663,1.766461,0.050593,0.038034,0.076694,0.0005,-0.008187,0.004416,5.9e-05,5e-05,0.076373
174739,7.3403,0,7.058951,-2.75,0.0,-2.680603,-2.680603,104.290221,,-0.002206,-0.002241,3.6,3.636368,0.721619,1.0,1.78436,0.053375,0.035525,0.085948,0.0005,-0.009431,0.004416,5.9e-05,5e-05,0.077457
174739,7.3503,0,9.179141,-2.75,0.0,-2.689306,-2.689306,104.91472,,-0.002063,-0.002096,3.6,3.63841,0.714454,1.0,1.777092,0.046325,0.023829,0.077944,0.000485,-0.010818,0.004337,6e-05,5e-05,0.07698
174739,7.3603,0,11.29933,-2.75,0.0,-2.664093,-2.664093,107.284586,,-0.002043,-0.002076,3.6,3.640452,0.707289,1.0,1.793135,0.053654,0.037604,0.082522,0.0,-0.014893,0.004296,6e-05,5e-05,0.077676
174739,7.3703,0,12.190815,-2.75,0.0,-2.668351,-2.668351,108.056143,,-0.002066,-0.002099,3.6,3.646538,0.705857,1.0,1.797806,0.055442,0.033981,0.079919,-1.2e-05,-0.014636,0.004291,6e-05,5e-05,0.079089
174739,7.3803,0,10.69717,-2.75,0.0,-2.67762,-2.67762,105.878875,,-0.002001,-0.002033,3.6,3.660471,0.715554,1.0,1.807979,0.056812,0.017893,0.07742,-0.000373,-0.016687,0.004291,6e-05,5e-05,0.078338
174739,7.3903,0,9.203524,-2.75,0.0,-2.693785,-2.693785,102.522255,,-0.002189,-0.002224,3.6,3.674405,0.72525,0.980703,1.817345,0.057212,0.039913,0.081234,0.0005,-0.019416,0.004152,6e-05,5e-05,0.07922
174739,7.4003,0,7.733678,-2.75,0.0,-2.693091,-2.693091,105.750408,,-0.002013,-0.002045,3.6,3.688041,0.734772,0.955963,1.829193,0.057549,0.0274,0.079205,0.000485,-0.020539,0.004104,6e-05,5e-05,0.079576
174739,7.4103,0,8.619976,-2.75,0.0,-2.686377,-2.686377,109.045855,,-0.002018,-0.00205,3.6,3.672113,0.727006,0.939133,1.851708,0.055885,0.027508,0.082375,1.5e-05,-0.024362,0.004098,6e-05,5e-05,0.080956
174739,7.4203,0,9.506274,-2.75,0.0,-2.68776,-2.68776,109.266033,,-0.00201,-0.002042,3.6,3.656184,0.719239,0.942645,1.855584,0.055481,0.031081,0.075232,0.0005,-0.026917,0.004098,6e-05,5e-05,0.081757
174739,7.4303,0,10.392572,-2.75,0.0,-2.693659,-2.693659,108.37288,,-0.001976,-0.002008,3.6,3.640256,0.711473,0.946157,1.86788,0.058181,0.033658,0.079473,0.0005,-0.030808,0.003967,6e-05,5e-05,0.080716
174739,7.4403,0,10.970453,-2.75,0.0,-2.706403,-2.706403,109.318587,,-0.002028,-0.002061,3.6,3.64667,0.711505,0.963488,1.864561,0.060611,0.032222,0.078534,0.0005,-0.02873,0.003961,6e-05,5e-05,0.08319
174739,7.4503,0,11.396429,-2.75,0.0,-2.691316,-2.691316,110.798755,,-0.001947,-0.001978,3.6,3.664087,0.715379,0.984716,1.882445,0.05462,0.029712,0.07664,0.000512,-0.029071,0.003872,6e-05,5e-05,0.083089
174739,7.4603,0,11.822404,-2.75,0.0,-2.702179,-2.702179,108.737205,,-0.001906,-0.001936,3.6,3.681505,0.719253,1.0,1.875028,0.058515,0.030406,0.084361,0.000861,-0.032954,0.003872,6e-05,5e-05,0.083654
174739,7.4703,0,12.0609,-2.75,0.0,-2.692218,-2.692218,111.388098,,-0.00192,-0.001951,3.6,3.687078,0.720108,1.0,1.902373,0.059027,0.040393,0.082941,-0.000373,-0.032715,0.00386,6e-05,5e-05,0.084521
174739,7.4803,0,11.935467,-2.75,0.0,-2.696024,-2.696024,109.685172,,-0.001759,-0.001787,3.6,3.669661,0.715102,1.0,1.921245,0.059753,0.042869,0.077971,0.0005,-0.036954,0.00386,6e-05,5e-05,0.083325
174739,7.4903,0,11.810034,-2.75,0.0,-2.716816,-2.716816,112.125719,,-0.001978,-0.00201,3.6,3.652243,0.710096,1.0,1.932292,0.055012,0.025793,0.083434,0.0005,-0.037992,0.00386,6e-05,5e-05,0.084946
174739,7.5003,0,11.674123,-2.75,0.0,-2.715725,-2.715725,113.061849,,-0.001847,-0.001876,3.6,3.635217,0.70524,1.0,1.928707,0.055253,0.028893,0.081273,0.000473,-0.036562,0.00386,6e-05,5e-05,0.084506
174739,7.5103,0,10.500812,-2.75,0.0,-2.714707,-2.714707,115.030288,,-0.001912,-0.001942,3.6,3.656893,0.715204,0.995074,1.926087,0.050554,0.0319,0.080295,-0.000373,-0.037786,0.003832,6e-05,5e-05,0.08525
174739,7.5203,0,9.327501,-2.75,0.0,-2.687954,-2.687954,114.47467,,-0.001887,-0.001917,3.6,3.67857,0.725168,0.977482,1.938468,0.052699,0.032005,0.077032,0.0005,-0.037525,0.003779,6e-05,5e-05,0.085774
174739,7.5303,0,8.15419,-2.75,0.0,-2.714304,-2.714304,110.398279,,-0.001826,-0.001855,3.6,3.700247,0.735132,0.95989,1.934398,0.065495,0.035655,0.081366,0.0005,-0.037074,0.003646,6.1e-05,5e-05,0.084444
174739,7.5403,0,8.304605,-2.75,0.0,-2.715422,-2.715422,111.427174,,-0.001831,-0.00186,3.6,3.692833,0.733217,0.933515,1.941652,0.062007,0.043381,0.083473,0.0005,-0.034041,0.003601,6.1e-05,5e-05,0.086485
174739,7.5503,0,9.107003,-2.75,0.0,-2.725742,-2.725742,114.351861,,-0.001752,-0.00178,3.6,3.671091,0.725451,0.904663,1.969494,0.059159,0.026945,0.082495,0.000512,-0.037229,0.003566,6.1e-05,5e-05,0.087151
174739,7.5603,0,9.909401,-2.75,0.0,-2.711796,-2.711796,113.158665,,-0.001833,-0.001862,3.6,3.64935,0.717685,0.896894,1.978706,0.064195,0.037914,0.079193,0.000888,-0.042626,0.003543,6.1e-05,5e-05,0.088015
174739,7.5703,0,10.410271,-2.75,0.0,-2.708773,-2.708773,114.335041,,-0.001739,-0.001767,3.6,3.635,0.712578,0.943338,1.969773,0.060773,0.031726,0.082173,0.0005,-0.040363,0.003543,6.1e-05,5e-05,0.088394
174739,7.5803,0,10.325821,-2.75,0.0,-2.730277,-2.730277,113.830195,,-0.001646,-0.001672,3.6,3.635,0.712632,0.989782,1.988114,0.059951,0.026274,0.081459,0.000512,-0.045842,0.003483,6.1e-05,5e-05,0.087148
174739,7.5903,0,10.241371,-2.75,0.0,-2.722055,-2.722055,116.514,,-0.001698,-0.001725,3.6,3.635,0.712686,0.975652,1.9821,0.061669,0.03166,0.086414,0.0009,-0.048507,0.003483,6.1e-05,5e-05,0.089393
174739,7.6003,0,10.167863,-2.75,0.0,-2.730542,-2.730542,117.265508,,-0.001624,-0.00165,3.6,3.635159,0.712741,0.944436,1.982646,0.063924,0.024167,0.080442,0.000873,-0.047456,0.003543,6.1e-05,5e-05,0.088547
174739,7.6103,0,11.177609,-2.75,0.0,-2.707624,-2.707624,118.14438,,-0.001573,-0.001598,3.6,3.651087,0.712855,0.922881,2.000393,0.064583,0.032638,0.081731,1.5e-05,-0.04772,0.003483,6.1e-05,5e-05,0.090315
174739,7.6203,0,12.187355,-2.75,0.0,-2.717959,-2.717959,115.565447,,-0.001611,-0.001637,3.6,3.667016,0.712969,0.926169,2.003733,0.060917,0.027826,0.079569,0.0005,-0.047231,0.003468,6.1e-05,5e-05,0.091085
174739,7.6303,0,13.1971,-2.75,0.0,-2.73377,-2.73377,115.422081,,-0.001554,-0.001579,3.6,3.682944,0.713082,0.929457,2.014848,0.064862,0.041108,0.081785,0.000566,-0.048922,0.003394,6.1e-05,5e-05,0.089121
174739,7.6403,0,12.486638,-2.75,0.0,-2.724247,-2.724247,116.567483,,-0.001568,-0.001593,3.6,3.701761,0.717325,0.937865,2.026391,0.069965,0.025161,0.081393,0.002646,-0.048248,0.003394,6.1e-05,5e-05,0.091504
174739,7.6503,0,10.92891,-2.75,0.0,-2.740242,-2.740242,120.254848,,-0.001472,-0.001495,3.6,3.722001,0.723601,0.947717,2.035773,0.065708,0.024086,0.084454,0.000888,-0.049412,0.003394,6.1e-05,5e-05,0.091791
174739,7.6603,0,9.371182,-2.75,0.0,-2.72771,-2.72771,117.431788,,-0.001449,-0.001472,3.6,3.742241,0.729878,0.949694,2.035155,0.06896,0.030019,0.085987,0.0005,-0.051095,0.003394,6.1e-05,5e-05,0.092613
174739,7.6703,0,8.49336,-2.75,0.0,-2.7287,-2.7287,118.073475,,-0.00146,-0.001483,3.6,3.743286,0.731924,0.931422,2.042812,0.0612,0.02752,0.079046,0.0005,-0.050876,0.003363,6.1e-05,5e-05,0.094566
174739,7.6803,0,8.935356,-2.75,0.0,-2.729636,-2.729636,117.462957,,-0.001281,-0.001301,3.6,3.70707,0.725759,0.91315,2.024175,0.06144,0.031613,0.077579,0.0005,-0.056754,0.003394,6.1e-05,5e-05,0.093305
174739,7.6903,0,9.377352,-2.75,0.0,-2.728834,-2.728834,116.116928,,-0.00132,-0.001341,3.6,3.670854,0.719594,0.911454,2.036099,0.069014,0.038449,0.086402,0.000485,-0.058105,0.003393,6.1e-05,5e-05,0.093326
174739,7.7003,0,9.815041,-2.75,0.0,-2.738433,-2.738433,118.065711,,-0.001309,-0.00133,3.6,3.635174,0.713531,0.914434,2.030227,0.063066,0.0368,0.080159,1.5e-05,-0.059183,0.003393,6.1e-05,5e-05,0.093051
174739,7.7103,0,9.826308,-2.75,0.0,-2.730818,-2.730818,116.575803,,-0.001212,-0.001231,3.6,3.652539,0.717624,0.920695,2.05074,0.065239,0.036692,0.085168,0.0005,-0.059672,0.003363,6.1e-05,5e-05,0.094209
174739,7.7203,0,9.837576,-2.75,0.0,-2.722905,-2.722905,116.695022,,-0.001179,-0.001198,3.6,3.669904,0.721717,0.935391,2.057861,0.066434,0.033161,0.08102,0.000485,-0.056954,0.003363,6.1e-05,5e-05,0.095663
174739,7.7303,0,9.848843,-2.75,0.0,-2.740743,-2.740743,114.721769,,-0.001033,-0.00105,3.6,3.687269,0.725809,0.950087,2.038238,0.064447,0.032059,0.084993,0.0,-0.062344,0.003363,6.2e-05,5e-05,0.094819
174739,7.7403,0,9.781252,-2.75,0.0,-2.747696,-2.747696,117.158816,,-0.00102,-0.001036,3.6,3.68133,0.724701,0.940915,2.071653,0.069053,0.036828,0.087838,1.5e-05,-0.066701,0.003363,6.2e-05,5e-05,0.095703
174739,7.7503,0,9.67482,-2.75,0.0,-2.738944,-2.738944,119.537764,,-0.000905,-0.000919,3.6,3.663913,0.721032,0.925011,2.067194,0.064447,0.0254,0.082747,0.0005,-0.069223,0.003393,6.2e-05,5e-05,0.0961
174739,7.7603,0,9.568389,-2.75,0.0,-2.742298,-2.742298,116.428802,,-0.000889,-0.000903,3.6,3.646495,0.717362,0.914809,2.076367,0.069119,0.044293,0.08726,0.000461,-0.070518,0.003393,6.2e-05,5e-05,0.096453
174739,7.7703,0,9.535513,-2.75,0.0,-2.721154,-2.721154,127.455191,,-0.000808,-0.000821,3.6,3.637083,0.715313,0.919269,2.066026,0.066554,0.028047,0.079608,-0.000761,-0.073561,0.003393,6.2e-05,5e-05,0.097359
174739,7.7803,0,9.645422,-2.75,0.0,-2.719799,-2.719799,127.313523,,-0.000651,-0.000661,3.6,3.643209,0.716409,0.923729,2.080145,0.0683,0.032626,0.083205,0.000485,-0.076424,0.003393,6.2e-05,5e-05,0.096614
174739,7.7903,0,9.755331,-2.75,0.0,-2.754888,-2.754888,109.029228,,-0.00065,-0.00066,3.6,3.649335,0.717505,0.923677,2.091075,0.068192,0.026892,0.08648,0.0,-0.077562,0.003393,6.2e-05,5e-05,0.097501
174739,7.8003,0,9.859395,-2.75,0.0,-2.658692,-2.658692,76.83907,,-0.000545,-0.000554,3.6,3.655498,0.718632,0.922353,2.021316,0.062756,0.022722,0.080191,1.5e-05,-0.083507,0.003393,6.2e-05,5e-05,0.097182
174739,7.8103,0,9.384796,-2.75,0.0,0.0,0.0,38.418293,,9e-06,9e-06,3.6,3.665319,0.722878,0.930203,0.000922,-0.000166,0.000695,0.002126,0.000473,0.083156,0.003308,6.2e-05,5e-05,0.098499
174739,7.8203,0,8.910197,-2.75,0.0,0.0,0.0,8.516551,,7e-06,7e-06,3.6,3.675139,0.727123,0.961643,-0.001576,-0.002273,-0.0027,-0.003434,-0.000373,0.081471,0.003217,6.2e-05,5e-05,0.099734
174739,7.8303,0,8.435598,-2.75,0.0,0.0,0.0,-2.100376,,0.000104,0.000106,3.6,3.684959,0.731369,0.993083,-0.000704,-0.001361,-0.002607,-0.001231,0.0005,0.081553,0.003217,6.2e-05,5e-05,0.098266
174739,7.8403,0,8.362438,-2.75,0.0,0.0,0.0,1.929131,,6.6e-05,6.7e-05,3.6,3.682969,0.731162,0.982672,0.002319,-0.000166,0.000346,0.000919,0.000512,0.079798,0.003308,6.2e-05,5e-05,0.099335
174739,7.8503,0,8.487002,-2.75,0.0,0.0,0.0,8.027431,,0.000175,0.000177,3.6,3.675161,0.728763,0.960456,-0.000261,-0.002207,-0.001268,-0.00158,0.000888,0.082197,0.003308,6.2e-05,5e-05,0.098388
174739,7.8603,0,8.611565,-2.75,0.0,0.0,0.0,7.739326,,3.8e-05,3.9e-05,3.6,3.667353,0.726364,0.941414,0.000934,0.000788,0.002895,0.002153,0.000485,0.08181,0.003393,6.2e-05,5e-05,0.098384
174739,7.8703,0,8.729542,-2.75,0.0,0.0,0.0,1.363311,,7.4e-05,7.5e-05,3.6,3.659423,0.723896,0.930534,-0.001188,0.000361,-0.000515,-0.002546,1.5e-05,0.08041,0.003371,6.2e-05,5e-05,0.099407
174739,7.8803,0,8.834731,-2.75,0.0,0.0,0.0,2.082419,,4.3e-05,4.4e-05,3.6,3.651255,0.721295,0.919654,-0.000731,-0.000849,-0.000931,-0.000719,0.0005,0.078043,0.003371,6.2e-05,5e-05,0.0987
174739,7.8903,0,8.939921,-2.75,0.0,0.0,0.0,7.845528,,-9.2e-05,-9.3e-05,3.6,3.643086,0.718695,0.905273,0.001446,0.00068,0.001231,0.00178,0.0005,0.078396,0.003371,6.2e-05,5e-05,0.100432
174739,7.9003,0,9.051482,-2.75,0.0,0.0,0.0,9.202267,,-0.000112,-0.000114,3.6,3.635188,0.716153,0.889905,-0.000261,-0.003065,-0.000931,-0.001956,0.0005,0.077225,0.003308,6.2e-05,5e-05,0.100073
174739,7.9103,0,9.793778,-2.75,0.0,0.0,0.0,5.423849,,-8.1e-05,-8.2e-05,3.6,3.65399,0.719419,0.869403,0.000973,0.001207,0.001219,0.00258,0.0005,0.076369,0.003308,6.2e-05,5e-05,0.10075
174739,7.9203,0,10.536074,-2.75,0.0,0.0,0.0,-0.243074,,-5.4e-05,-5.5e-05,3.6,3.672793,0.722686,0.835699,0.000115,-0.001761,-0.001373,-0.001246,0.000485,0.078505,0.003371,6.2e-05,5e-05,0.101677
174739,7.9303,0,11.278371,-2.75,0.0,0.0,0.0,-1.130806,,-0.000143,-0.000145,3.6,3.691595,0.725952,0.801995,0.000654,-0.000446,-0.000422,0.000515,1.5e-05,0.075342,0.003371,6.3e-05,5e-05,0.101014
174739,7.9403,0,10.67702,-2.75,0.0,0.0,0.0,-3.90289,,-0.000197,-0.0002,3.6,3.686533,0.726294,0.790917,0.002319,0.001192,0.001995,0.000931,0.0005,0.071763,0.003371,6.3e-05,5e-05,0.102488
174739,7.9503,0,9.413873,-2.75,0.0,0.0,0.0,-12.39486,,-0.000225,-0.000229,3.6,3.669716,0.725195,0.786221,-0.000234,-0.002192,-0.001295,-0.001192,0.000485,0.071229,0.003482,6.3e-05,5e-05,0.101118
174739,7.9603,0,8.150726,-2.75,0.0,0.0,0.0,12.731078,,-0.000334,-0.000339,3.6,3.652899,0.724095,0.778917,0.001819,0.001207,0.001956,0.00218,-1.2e-05,0.068782,0.003482,6.3e-05,5e-05,0.100804
174739,7.9703,0,7.432154,-2.75,0.0,0.0,0.0,-18.024137,,-0.000333,-0.000338,3.6,3.649478,0.724999,0.764905,-0.000758,-0.001749,-0.002661,-0.0017,-0.000373,0.073319,0.003502,6.3e-05,5e-05,0.10134
174739,7.9803,0,7.770699,-2.75,0.0,0.0,0.0,10.88076,,-0.000188,-0.000191,3.6,3.672061,0.729788,0.750893,0.0006,-5.8e-05,-0.001319,-0.001619,0.000485,0.069707,0.003605,6.3e-05,5e-05,0.101646
174739,7.9903,0,8.109243,-2.75,0.0,0.0,0.0,32.22266,,-0.000281,-0.000286,3.6,3.694643,0.734578,0.758459,0.000546,0.00118,0.001258,0.000946,1.5e-05,0.071829,0.003605,6.3e-05,5e-05,0.103194
174739,8.0003,0,8.453864,-2.75,0.0,0.0,0.0,8.977072,,-0.000208,-0.000211,3.6,3.716838,0.739232,0.772111,-0.001134,-0.002595,-4.6e-05,-0.000707,0.000485,0.067036,0.00363,6.3e-05,5e-05,0.102653
174739,8.0103,0,9.399966,-2.75,0.0,0.0,0.0,-15.492125,,-0.000186,-0.000189,3.6,3.70061,0.730463,0.793851,0.000946,0.000749,0.001553,0.002141,0.0,0.068651,0.003661,6.3e-05,5e-05,0.103033
174739,8.0203,0,10.346069,-2.75,0.0,0.0,0.0,-36.873252,,-0.000297,-0.000302,3.6,3.684383,0.721693,0.836391,-0.0008,-0.0009,-0.003146,-0.002961,1.5e-05,0.069244,0.003661,6.3e-05,5e-05,0.103684
174739,8.0303,0,11.292171,-2.75,0.0,0.0,0.0,-45.551361,,-0.000285,-0.00029,3.6,3.668155,0.712924,0.878931,-0.000746,-0.000849,-0.001373,-0.001619,0.0005,0.064726,0.003689,6.3e-05,5e-05,0.102442
174739,8.0403,0,10.593658,-2.75,0.0,0.0,0.0,-12.349271,,-0.000325,-0.00033,3.6,3.663705,0.713479,0.89746,0.000907,0.000668,-0.000554,0.000907,0.0005,0.065069,0.003689,6.3e-05,5e-05,0.104169
174739,8.0503,0,9.085109,-2.75,0.0,0.0,0.0,23.886677,,-0.000278,-0.000282,3.6,3.665057,0.718626,0.909216,-0.002007,-0.003468,-0.002168,-0.00198,0.0005,0.06432,0.003661,6.3e-05,5e-05,0.103444
174739,8.0603,0,7.576561,-2.75,0.0,0.0,0.0,32.766015,,-0.000397,-0.000403,3.6,3.666408,0.723773,0.902543,0.000934,0.000722,0.001968,0.001765,0.0005,0.06006,0.003661,6.3e-05,5e-05,0.104818
174739,8.0703,0,6.936284,-2.75,0.0,0.0,0.0,43.73108,,-0.000358,-0.000363,3.6,3.664002,0.725493,0.848483,-0.001188,-0.001761,-0.002288,-0.002573,0.000485,0.061872,0.003661,6.3e-05,5e-05,0.105902
174739,8.0803,0,7.981476,-2.75,0.0,0.0,0.0,-69.533329,,-0.000387,-0.000393,3.6,3.654302,0.720563,0.794423,-0.000731,-0.000473,-0.001804,-0.001634,0.0,0.056589,0.003661,6.3e-05,5e-05,0.103747
174739,8.0903,0,9.026667,-2.75,0.0,0.0,0.0,-24.458072,,-0.000515,-0.000523,3.6,3.644603,0.715632,0.692552,0.001431,0.00028,0.001219,0.000434,-2.4e-05,0.058481,0.003661,6.3e-05,5e-05,0.105664
174739,8.1003,0,10.056831,-2.75,0.0,0.0,0.0,63.990492,,-0.000488,-0.000496,3.6,3.635202,0.710771,0.577196,-0.000773,-0.003495,-0.001319,-0.001607,-0.0008,0.059391,0.003661,6.4e-05,5e-05,0.105096
174739,8.1103,0,9.599195,-2.75,0.0,0.0,0.0,122.290683,,-0.000362,-0.000368,3.6,3.655412,0.71283,0.505996,4.9e-05,-0.000178,0.001204,0.001319,-0.000776,0.05831,0.003661,6.4e-05,5e-05,0.106798
174739,8.1203,0,9.141559,-2.75,0.0,0.0,0.0,79.037633,,-0.000323,-0.000329,3.6,3.675621,0.71489,0.54834,-0.001534,-0.002661,-0.0019,-0.001285,-1.2e-05,0.059704,0.003661,6.4e-05,5e-05,0.108525
174739,8.1303,0,8.683924,-2.75,0.0,0.0,0.0,12.072836,,-0.000248,-0.000252,3.6,3.695831,0.71695,0.590684,0.000627,-0.001334,-0.00178,-0.000746,-0.000388,0.058878,0.003661,6.4e-05,5e-05,0.107192
174739,8.1403,0,8.587571,-2.75,0.0,0.0,0.0,-67.2865,,-0.000304,-0.000309,3.6,3.69576,0.719413,0.593485,0.001419,0.000695,0.00198,0.000958,1.5e-05,0.059723,0.003552,6.4e-05,5e-05,0.108682
174739,8.1503,0,8.669165,-2.75,0.0,0.0,0.0,-121.963847,,-0.000276,-0.00028,3.6,3.6857,0.722073,0.585133,-0.001146,-0.00258,-0.001804,-0.000331,0.000473,0.059578,0.003523,6.4e-05,5e-05,0.108882
174739,8.1603,0,8.750758,-2.75,0.0,0.0,0.0,-62.551184,,-0.000265,-0.000269,3.6,3.67564,0.724734,0.60264,0.000546,0.001219,0.001192,0.001831,-0.000388,0.055551,0.003462,6.4e-05,5e-05,0.109206
174739,8.1703,0,8.657118,-2.75,0.0,0.0,0.0,82.652895,,-0.000271,-0.000276,3.6,3.678404,0.728541,0.68664,-0.001173,-0.001385,-0.002246,-0.000412,1.5e-05,0.056383,0.00346,6.4e-05,5e-05,0.11086
174739,8.1803,0,8.223319,-2.75,0.0,0.0,0.0,-30.927511,,-0.000157,-0.00016,3.6,3.706061,0.734574,0.77064,-0.000261,-0.000849,-0.000446,-0.000773,0.000473,0.056821,0.003271,6.4e-05,5e-05,0.110052
174739,8.1903,0,7.78952,-2.75,0.0,0.0,0.0,3.648599,,-0.00011,-0.000112,3.6,3.733719,0.740607,0.63458,0.000922,0.000653,0.001192,0.0001,-0.000373,0.058387,0.003271,6.4e-05,5e-05,0.110596
174739,8.2003,0,7.378234,-2.75,0.0,0.0,0.0,1.241351,,-2.1e-05,-2.2e-05,3.6,3.760882,0.746485,0.436452,-0.001534,-0.003953,-0.002192,0.000139,0.0005,0.057116,0.003271,6.4e-05,5e-05,0.109913
174739,8.2103,0,9.195776,-2.75,0.0,0.0,0.0,3.152991,,-0.000131,-0.000133,3.6,3.739055,0.736958,0.348651,0.000546,0.000722,0.001204,0.001295,0.000461,0.057285,0.003271,6.4e-05,5e-05,0.111087
174739,8.2203,0,11.013318,-2.75,0.0,0.0,0.0,2.101067,,-0.000119,-0.000121,3.6,3.717229,0.727431,0.544547,-0.001161,-0.0018,-0.001873,-0.002061,-0.000761,0.056999,0.003271,6.4e-05,5e-05,0.112447
174739,8.2303,0,12.83086,-2.75,0.0,0.0,0.0,-1.419195,,-8.9e-05,-9e-05,3.6,3.695403,0.717904,0.740443,0.000127,-0.001695,-0.000973,-0.0008,0.000473,0.056995,0.003355,6.4e-05,5e-05,0.112598
174739,8.2403,0,13.458441,-2.75,0.0,0.0,0.0,-1.291696,,-0.00021,-0.000213,3.6,3.7016,0.716215,0.687042,0.000934,0.001541,-0.000154,-0.000827,-0.000373,0.057226,0.003355,6.4e-05,5e-05,0.113394
174739,8.2503,0,13.49992,-2.75,0.0,0.0,0.0,-1.185862,,-0.000219,-0.000222,3.6,3.7216,0.718386,0.563326,-0.001119,-0.003495,-0.001846,-0.001646,0.0005,0.056742,0.00346,6.4e-05,5e-05,0.112578
174739,8.2603,0,13.5414,-2.75,0.0,0.0,0.0,-0.053063,,-0.000352,-0.000358,3.6,3.7416,0.720557,0.504089,0.001446,-0.000151,-0.000166,7e-06,0.0005,0.053039,0.00346,6.4e-05,5e-05,0.112643
174739,8.2703,0,13.082683,-2.75,0.0,0.0,0.0,1.318054,,-0.000281,-0.000285,3.6,3.742568,0.721374,0.610657,-0.0003,-0.0018,-0.0023,-0.002934,0.000485,0.051553,0.003462,6.5e-05,5e-05,0.11468
174739,8.2803,0,11.652996,-2.75,0.0,0.0,0.0,-1.494971,,-0.000216,-0.000219,3.6,3.706592,0.719564,0.717225,-0.000273,-0.001734,-0.002234,-0.000788,0.0,0.051836,0.003523,6.5e-05,5e-05,0.114186
174739,8.2903,0,10.223309,-2.75,0.0,0.0,0.0,-0.895254,,-0.000343,-0.000348,3.6,3.670616,0.717753,0.642961,0.000558,0.000307,-0.000166,-0.000451,1.5e-05,0.053218,0.003745,6.5e-05,5e-05,0.116839
174739,8.3003,0,8.805895,-2.75,0.0,0.0,0.0,0.130891,,-0.000244,-0.000248,3.6,3.635,0.715968,0.517693,-0.000758,-0.00258,-0.002141,-0.001968,0.000485,0.053511,0.003745,6.5e-05,5e-05,0.117058
174739,8.3103,0,8.603575,-2.75,0.0,0.0,0.0,-1.146891,,-0.000246,-0.00025,3.6,3.635,0.716801,0.437963,0.000546,0.001207,0.002853,0.002168,1.5e-05,0.050562,0.003745,6.5e-05,5e-05,0.116774
174739,8.3203,0,8.401254,-2.75,0.0,0.0,0.0,-0.477272,,-0.000256,-0.00026,3.6,3.635,0.717633,0.475331,-0.001161,-0.0018,-0.001912,-0.0021,0.0005,0.049733,0.003745,6.5e-05,5e-05,0.116853
174739,8.3303,0,8.198934,-2.75,0.0,0.0,0.0,0.334523,,-0.000181,-0.000184,3.6,3.635,0.718465,0.512699,0.000127,-0.001761,-0.002234,-0.002007,0.0005,0.046933,0.00377,6.5e-05,5e-05,0.115896
